"cell","n_records","y","toc_median","mask","n_sites","y_sd","x_lon","y_lat"
167260,11,-0.682727484937053,0.21,"deep",1,NA,-14.0500004764795,85.3499985525561
167618,2,-0.136432788119756,0.75,"deep",1,NA,21.7500007376106,85.3499985525561
167663,1,-0.207608310501746,0.61,"deep",1,NA,26.2500008902197,85.3499985525561
167664,2,-0.0946149943828182,0.795,"deep",1,NA,26.350000893611,85.3499985525561
174457,1,-0.346787486224656,0.44,"deep",1,NA,-14.3500004866534,85.1499985559479
178070,28,-0.491662357901565,0.31,"deep",1,NA,-13.0500004425664,85.0499985576438
178493,1,-0.00436480540245009,0.98,"deep",1,NA,29.2500009919591,85.0499985576438
185780,21,-0.075173224310178,0.75,"deep",1,NA,37.9500012870033,84.8499985610356
192533,33,-0.283296433694242,0.47,"deep",1,NA,-6.75000022891362,84.6499985644273
206653,1,-0.00877392430750515,0.97,"deep",1,NA,-34.7500011784813,84.2499985712109
206705,1,-0.481486060122112,0.32,"deep",1,NA,-29.550001002133,84.2499985712109
206975,19,-0.43472240550662,0.33,"deep",1,NA,-2.55000008647849,84.2499985712109
207351,3,-0.0252128386587018,0.86,"deep",2,NA,35.0500011886552,84.2499985712109
208851,2,-0.130768280269024,0.73,"deep",1,NA,-174.950005933102,84.1499985729068
214505,1,-0.102372908709559,0.78,"deep",1,NA,30.4500010326548,84.0499985746027
215951,3,-0.13980532746945,0.78,"deep",3,0.0648348511423264,175.050005936493,84.0499985746027
218104,25,-0.233863249855141,0.57,"deep",2,NA,30.3500010292635,83.9499985762986
222862,2,-0.19745526905921,0.635,"deep",1,NA,146.150004956404,83.8499985779945
228646,1,-0.0915149811213502,0.8,"deep",1,NA,4.55000015430474,83.6499985813863
228647,20,-0.290657619190173,0.48,"deep",1,NA,4.65000015769604,83.6499985813863
230148,1,-0.259637310505756,0.54,"deep",1,NA,154.750005248057,83.6499985813863
237406,1,-0.301029995663981,0.49,"deep",1,NA,160.550005444753,83.4499985847781
243086,1,-0.0177287669604316,0.95,"deep",1,NA,8.55000028995727,83.2499985881698
244414,2,-0.126294096056788,0.745,"deep",1,NA,141.350004793621,83.2499985881698
246395,1,-0.481486060122112,0.32,"shelf",1,NA,-20.5500006969148,83.1499985898657
250302,20,-0.217481146458586,0.66,"deep",1,NA,10.1500003442183,83.0499985915616
254121,2,-0.324875990832919,0.5,"deep",2,NA,32.0500010869158,82.9499985932575
258950,1,-0.200659450546418,0.62,"deep",1,NA,154.95000525484,82.8499985949534
261161,1,0.0969100130080564,1.24,"deep",1,NA,16.0500005443057,82.7499985966493
261300,1,-0.0506099933550872,0.88,"deep",1,NA,29.9500010156983,82.7499985966493
261403,1,0.230448921378274,1.69,"deep",1,NA,40.2500013650035,82.7499985966493
262587,1,-0.301029995663981,0.49,"deep",1,NA,158.650005380318,82.7499985966493
264615,1,-0.167491087293764,0.67,"deep",1,NA,1.45000004917404,82.6499985983452
270043,2,-0.318758762624413,0.47,"deep",1,NA,-175.750005960233,82.449998601737
271686,1,-0.327902142064283,0.46,"deep",1,NA,-11.4500003883053,82.449998601737
272178,1,0.260071387985075,1.81,"deep",1,NA,37.7500012802207,82.449998601737
272209,1,0.214843848047698,1.63,"deep",1,NA,40.8500013853514,82.449998601737
275437,1,0.0681858617461616,1.16,"deep",1,NA,3.65000012378292,82.3499986034329
275438,2,-0.0858634439739651,0.815,"deep",2,NA,3.75000012717425,82.3499986034329
275810,51,-0.025759548014141,0.95,"deep",1,NA,40.9500013887427,82.3499986034329
278906,1,-0.244125144327509,0.56,"deep",1,NA,-9.45000032047909,82.2499986051288
279040,1,0.127104798364808,1.33,"deep",1,NA,3.95000013395688,82.2499986051288
279347,1,0.264817823009536,1.83,"deep",1,NA,34.65000117509,82.2499986051288
282488,1,-0.585026652029182,0.25,"deep",1,NA,-11.2500003815227,82.1499986068247
282495,1,-0.387216143280264,0.4,"deep",1,NA,-10.5500003577835,82.1499986068247
283021,1,0.190331698170291,1.54,"deep",1,NA,42.0500014260471,82.1499986068247
283026,1,0.346352974450639,2.21,"deep",1,NA,42.5500014430037,82.1499986068247
286068,1,-0.301029995663981,0.49,"shelf",1,NA,-13.250000449349,82.0499986085205
286253,2,0.14877083390908,1.405,"deep",1,NA,5.25000017804393,82.0499986085205
286352,1,0.00860017176191757,1.01,"deep",1,NA,15.1500005137839,82.0499986085205
286357,33,-0.191440032794445,0.64,"deep",1,NA,15.6500005307405,82.0499986085205
286521,1,0.193124598354462,1.55,"deep",1,NA,32.0500010869158,82.0499986085205
286636,1,-0.387216143280264,0.4,"shelf",1,NA,43.5500014769168,82.0499986085205
289674,1,-0.327902142064283,0.46,"shelf",1,NA,-12.6500004290011,81.9499986102164
289776,1,0.0827853703164501,1.2,"deep",1,NA,-2.45000008308716,81.9499986102164
289858,2,0.118117431545281,1.31,"deep",2,NA,5.7500001950005,81.9499986102164
289880,2,0.0537745648723432,1.125,"deep",2,NA,7.95000026960938,81.9499986102164
289937,1,0.098366526000728,1.244199219,"deep",1,NA,13.6500004629142,81.9499986102164
290477,1,0.0453229787866575,1.1,"deep",1,NA,67.6500022942233,81.9499986102164
293355,1,-0.119186407719209,0.75,"deep",1,NA,-4.55000015430474,81.8499986119123
293357,1,-0.0315170514460649,0.92,"deep",1,NA,-4.35000014752211,81.8499986119123
293498,1,0.0523796232678253,1.118183187,"deep",1,NA,9.75000033065302,81.8499986119123
297097,1,0.0934216851622351,1.23,"deep",1,NA,9.65000032726169,81.7499986136082
297102,1,0.0492180226701817,1.11,"deep",1,NA,10.1500003442183,81.7499986136082
297300,1,0.278753600952829,1.89,"deep",1,NA,29.9500010156983,81.7499986136082
297304,1,0.269512944217916,1.85,"deep",1,NA,30.3500010292635,81.7499986136082
297675,23,-0.0822459405823386,0.78,"deep",1,NA,67.4500022874406,81.7499986136082
300899,1,0.303196057420489,2,"deep",1,NA,29.8500010123069,81.6499986153041
300900,2,0.303196057420489,2,"deep",2,NA,29.9500010156983,81.6499986153041
300909,1,0.152288344383056,1.41,"deep",1,NA,30.8500010462201,81.6499986153041
300915,1,0.0606978403536116,1.14,"deep",1,NA,31.4500010665679,81.6499986153041
304100,1,-0.318758762624413,0.47,"shelf",1,NA,-10.050000340827,81.549998617
304102,1,-0.537602002101044,0.28,"shelf",1,NA,-9.85000033404432,81.549998617
304319,1,0.0899051114393979,1.22,"deep",1,NA,11.8500004018706,81.549998617
304320,1,0.178976947293169,1.5,"deep",1,NA,11.9500004052619,81.549998617
304367,1,0.0453229787866575,1.1,"deep",1,NA,16.6500005646536,81.549998617
304425,25,-0.202160258834076,0.61,"deep",1,NA,22.4500007613498,81.549998617
304507,1,-0.0362121726544447,0.91,"deep",1,NA,30.6500010394375,81.549998617
304509,75,-0.169263140909346,0.71,"shelf",1,NA,30.8500010462201,81.549998617
304510,2,0.159229932594176,1.49,"shelf",1,NA,30.9500010496114,81.549998617
304512,1,0.257678574869184,1.8,"deep",1,NA,31.150001056394,81.549998617
304516,1,0.232996110392154,1.7,"deep",1,NA,31.5500010699593,81.549998617
307737,1,-0.42021640338319,0.37,"deep",1,NA,-6.35000021534839,81.4499986186959
307791,2,0.0886527921709301,1.225,"deep",2,NA,-0.950000032217474,81.4499986186959
307841,1,0.161368002234975,1.44,"deep",1,NA,4.05000013734818,81.4499986186959
308034,11,-0.340659829030205,0.4,"deep",1,NA,23.3500007918716,81.4499986186959
308094,4,-0.378841417289908,0.405,"deep",1,NA,29.3500009953504,81.4499986186959
308108,2,0.0972710457210187,1.25,"shelf",1,NA,30.7500010428288,81.4499986186959
308109,1,0.243038048686294,1.74,"shelf",1,NA,30.8500010462201,81.4499986186959
308113,1,0.0374264979406237,1.08,"deep",1,NA,31.2500010597853,81.4499986186959
308118,1,-0.193820026016113,0.63,"shelf",1,NA,31.7500010767419,81.4499986186959
308446,1,0.225309281725863,1.67,"deep",1,NA,64.5500021890926,81.4499986186959
308475,1,0.0334237554869497,1.07,"deep",1,NA,67.4500022874406,81.4499986186959
308501,1,0.0644579892269184,1.15,"deep",1,NA,70.0500023756148,81.4499986186959
309223,2,-0.158746957030494,0.695,"deep",1,NA,142.250004824143,81.4499986186959
311328,2,-0.191447384748811,0.7,"deep",1,NA,-7.25000024587018,81.3499986203918
311332,2,-0.205808115810636,0.615,"deep",1,NA,-6.85000023230495,81.3499986203918
311348,1,-0.494850021680094,0.31,"deep",1,NA,-5.25000017804393,81.3499986203918
311554,1,0.0492180226701817,1.11,"deep",1,NA,15.3500005205665,81.3499986203918
311573,1,-0.0394351391664183,0.903197809,"deep",1,NA,17.2500005850015,81.3499986203918
311574,1,0.117271295655764,1.3,"deep",1,NA,17.3500005883928,81.3499986203918
311587,1,0.232996110392154,1.7,"deep",1,NA,18.6500006324799,81.3499986203918
311674,1,0.14921911265538,1.4,"deep",1,NA,27.3500009275241,81.3499986203918
313212,2,-0.0757207139381184,0.83,"deep",1,NA,-178.850006065363,81.2499986220877
314917,1,-0.42021640338319,0.37,"deep",1,NA,-8.35000028317464,81.2499986220877
315005,1,0.146128035678238,1.39,"deep",1,NA,0.450000015260912,81.2499986220877
315024,1,0.173186268412274,1.48,"deep",1,NA,2.35000007969586,81.2499986220877
315025,2,0.23143847759625,1.705,"deep",2,NA,2.45000008308716,81.2499986220877
315033,1,0.100370545117563,1.25,"deep",1,NA,3.25000011021768,81.2499986220877
315034,1,0.143014800254095,1.38,"deep",1,NA,3.35000011360898,81.2499986220877
315131,1,0.100370545117563,1.25,"deep",1,NA,13.0500004425664,81.2499986220877
315186,1,0.209825108294821,1.611157121,"deep",1,NA,18.5500006290886,81.2499986220877
315269,1,0.152288344383056,1.41,"deep",1,NA,26.8500009105676,81.2499986220877
315307,1,-0.221848749616356,0.59,"shelf",1,NA,30.6500010394375,81.2499986220877
316414,1,-0.180456064458131,0.65,"deep",1,NA,141.350004793621,81.2499986220877
316435,1,-0.0809219076239261,0.82,"deep",1,NA,143.450004864839,81.2499986220877
316448,1,-0.0861861476162833,0.81,"deep",1,NA,144.750004908926,81.2499986220877
318613,1,-0.0969100130080564,0.79,"deep",1,NA,1.25000004239141,81.1499986237836
318632,13,-0.142176744673554,0.82,"deep",1,NA,3.15000010682635,81.1499986237836
318657,1,0.00432137378264258,1,"deep",1,NA,5.65000019160919,81.1499986237836
318671,1,0.00432137378264258,1,"deep",1,NA,7.05000023908758,81.1499986237836
318762,1,-0.102372908709559,0.78,"deep",1,NA,16.1500005476971,81.1499986237836
319272,1,0.00860017176191757,1.01,"deep",1,NA,67.1500022772667,81.1499986237836
319301,1,0.0644579892269184,1.15,"deep",1,NA,70.0500023756148,81.1499986237836
319328,1,-0.0177287669604316,0.95,"deep",1,NA,72.7500024671802,81.1499986237836
319376,1,-0.0315170514460649,0.92,"shelf",1,NA,77.5500026299632,81.1499986237836
319654,58,-0.130696611759477,0.78,"deep",1,NA,105.350003572748,81.1499986237836
319988,1,0.107209969647868,1.27,"deep",1,NA,138.750004705447,81.1499986237836
320001,1,-0.0222763947111523,0.94,"deep",1,NA,140.050004749534,81.1499986237836
320002,2,-0.118473279850193,0.77,"deep",1,NA,140.150004752925,81.1499986237836
320019,1,-0.119186407719209,0.75,"deep",1,NA,141.850004810578,81.1499986237836
320105,2,-0.186675865762995,0.664,"deep",2,NA,150.45000510223,81.1499986237836
320624,1,-0.265200170411153,0.533,"deep",1,NA,-157.650005346405,81.0499986254795
322273,1,0.0569048513364726,1.13,"deep",1,NA,7.25000024587018,81.0499986254795
322283,1,-0.0704619626230098,0.840233157,"deep",1,NA,8.25000027978334,81.0499986254795
322370,2,-0.148784731777237,0.7,"deep",2,NA,16.9500005748276,81.0499986254795
322371,1,-0.0969100130080564,0.79,"deep",1,NA,17.0500005782189,81.0499986254795
322385,1,-0.443697499232713,0.35,"shelf",1,NA,18.4500006256972,81.0499986254795
323583,1,0.0863598306747482,1.21,"deep",1,NA,138.25000468849,81.0499986254795
325825,1,0.143014800254095,1.38,"deep",1,NA,2.45000008308716,80.9499986271753
325899,2,0.0624965100129475,1.15,"deep",1,NA,9.85000033404432,80.9499986271753
325918,1,0.0606978403536116,1.14,"deep",1,NA,11.7500003984793,80.9499986271753
325976,1,-0.229147988357856,0.58,"deep",1,NA,17.5500005951754,80.9499986271753
326072,1,-0.443697499232713,0.35,"shelf",1,NA,27.1500009207415,80.9499986271753
327114,1,-0.0506099933550872,0.88,"deep",1,NA,131.35000445449,80.9499986271753
327145,1,0,0.99,"deep",1,NA,134.45000455962,80.9499986271753
329366,1,-0.2518119729938,0.55,"deep",1,NA,-3.45000011700029,80.8499986288712
329429,1,0.164352855784437,1.45,"deep",1,NA,2.85000009665242,80.8499986288712
329702,1,-0.0457574905606751,0.89,"deep",1,NA,30.1500010224809,80.8499986288712
329707,1,-0.356547323513813,0.43,"shelf",1,NA,30.6500010394375,80.8499986288712
330101,1,0.0374264979406237,1.08,"deep",1,NA,70.0500023756148,80.8499986288712
333052,24,-0.194141489516722,0.64,"deep",1,NA,5.15000017465263,80.7499986305671
333081,1,0.0718820073061254,1.17,"deep",1,NA,8.05000027300071,80.7499986305671
333295,1,0.303196057420489,2,"deep",1,NA,29.4500009987417,80.7499986305671
333296,12,-0.0748536431435305,0.92,"deep",1,NA,29.550001002133,80.7499986305671
334039,1,0.0453229787866575,1.1,"deep",1,NA,103.850003521879,80.7499986305671
336488,2,-0.0291200930926523,1.06,"shelf",1,NA,-11.2500003815227,80.649998632263
337240,1,0.133538908370218,1.35,"shelf",1,NA,63.9500021687447,80.649998632263
337267,1,0.14921911265538,1.4,"deep",1,NA,66.6500022603101,80.649998632263
337284,1,0.0128372247051722,1.02,"deep",1,NA,68.3500023179625,80.649998632263
337319,1,0.161368002234975,1.44,"deep",1,NA,71.8500024366584,80.649998632263
337339,1,-0.113509274827518,0.76,"deep",1,NA,73.8500025044847,80.649998632263
340303,1,0.0863598306747482,1.21,"deep",1,NA,10.2500003476096,80.5499986339589
340304,1,0.155336037465062,1.42,"deep",1,NA,10.3500003510009,80.5499986339589
340318,2,0.178633827322104,1.5,"deep",2,NA,11.7500003984793,80.5499986339589
340345,1,-0.346787486224656,0.44,"shelf",1,NA,14.4500004900447,80.5499986339589
340476,1,-0.0506099933550872,0.88,"shelf",1,NA,27.5500009343068,80.5499986339589
340561,1,0.0751818546186916,1.179,"shelf",1,NA,36.0500012225683,80.5499986339589
340610,1,-0.869666231504994,0.125,"deep",1,NA,40.9500013887427,80.5499986339589
340637,1,0.126456113431804,1.328,"deep",1,NA,43.6500014803081,80.5499986339589
340675,1,0.142076461073285,1.377,"deep",1,NA,47.450001609178,80.5499986339589
340678,1,0.135132651376775,1.355,"shelf",1,NA,47.750001619352,80.5499986339589
340840,1,0.181843587944773,1.51,"shelf",1,NA,63.9500021687447,80.5499986339589
340957,1,0.0718820073061254,1.17,"shelf",1,NA,75.6500025655283,80.5499986339589
343657,8,-0.286332276390424,0.485,"deep",1,NA,-14.3500004866534,80.4499986356548
343664,6,-0.0364211864010536,0.845,"deep",4,0.053927875893783,-13.6500004629142,80.4499986356548
343716,1,-0.0457574905606751,0.89,"deep",1,NA,-8.45000028656594,80.4499986356548
343830,1,0.0644579892269184,1.15,"deep",1,NA,2.95000010004372,80.4499986356548
343883,23,0.0400493697781357,1.06,"deep",1,NA,8.25000027978334,80.4499986356548
343905,2,0.222217586503373,1.66,"deep",1,NA,10.4500003543922,80.4499986356548
344110,1,-0.0680338852718274,0.845,"shelf",1,NA,30.9500010496114,80.4499986356548
344143,1,-0.120330794367946,0.748,"shelf",1,NA,34.2500011615247,80.4499986356548
344501,1,0.123851640967086,1.32,"deep",1,NA,70.0500023756148,80.4499986356548
345303,1,0.00860017176191757,1.01,"deep",1,NA,150.250005095448,80.4499986356548
345613,2,-0.522878745280338,0.29,"deep",1,NA,-178.750006061972,80.3499986373507
347300,1,-0.318758762624413,0.47,"deep",1,NA,-10.050000340827,80.3499986373507
347332,1,-0.318758762624413,0.47,"deep",1,NA,-6.85000023230495,80.3499986373507
347433,1,0.0128372247051722,1.02,"deep",1,NA,3.25000011021768,80.3499986373507
347440,1,0.146128035678238,1.39,"deep",1,NA,3.95000013395688,80.3499986373507
347476,69,-0.0565638837944019,0.9,"deep",3,0.172167914936129,7.55000025604414,80.3499986373507
347561,18,-0.00258714712369883,1.035,"deep",1,NA,16.0500005443057,80.3499986373507
347562,1,0.281033367247728,1.9,"deep",1,NA,16.1500005476971,80.3499986373507
347692,1,-0.0915149811213502,0.8,"deep",1,NA,29.1500009885677,80.3499986373507
347865,1,0.122870922864436,1.317,"deep",1,NA,46.4500015752649,80.3499986373507
349533,1,-0.130768280269024,0.73,"deep",1,NA,-146.750004976752,80.2499986390466
351063,1,-0.0315170514460649,0.92,"deep",1,NA,6.25000021195706,80.2499986390466
351066,1,-0.0969100130080564,0.79,"deep",1,NA,6.55000022213099,80.2499986390466
351067,1,-0.0555173278498314,0.87,"deep",1,NA,6.65000022552232,80.2499986390466
351071,13,-0.135844873681121,0.79,"deep",1,NA,7.05000023908758,80.2499986390466
351105,1,0.15836249209525,1.43,"deep",1,NA,10.4500003543922,80.2499986390466
351168,7,-0.189010293355932,0.63,"deep",1,NA,16.7500005680449,80.2499986390466
351700,1,0.130333768495006,1.34,"deep",1,NA,69.9500023722235,80.2499986390466
352505,2,-0.0587832712609591,0.901,"deep",2,NA,150.45000510223,80.2499986390466
352867,3,0.0986908554532784,1.29,"deep",2,NA,-173.350005878841,80.1499986407425
352868,2,-0.0732421516215357,0.88,"deep",1,NA,-173.25000587545,80.1499986407425
354427,1,-0.327902142064283,0.46,"shelf",1,NA,-17.3500005883928,80.1499986407425
354438,2,-0.154282423927969,0.815,"deep",1,NA,-16.2500005510884,80.1499986407425
354494,1,0.184691430817599,1.52,"shelf",1,NA,-10.6500003611748,80.1499986407425
354521,1,-0.318758762624413,0.47,"deep",1,NA,-7.95000026960938,80.1499986407425
354639,1,0.123851640967086,1.32,"deep",1,NA,3.85000013056555,80.1499986407425
354699,35,0.111945147635612,1.5,"deep",3,0.0923279538631718,9.85000033404432,80.1499986407425
354896,1,0.147336174036738,1.3939,"deep",1,NA,29.550001002133,80.1499986407425
356458,1,-0.0655015487564323,0.85,"deep",1,NA,-174.250005909363,80.0499986424384
358043,1,0.0530784434834198,1.12,"deep",1,NA,-15.7500005341318,80.0499986424384
358085,1,-0.318758762624413,0.47,"shelf",1,NA,-11.5500003916966,80.0499986424384
358120,1,-0.142667503568732,0.71,"shelf",1,NA,-8.05000027300071,80.0499986424384
358133,1,-0.136677139879544,0.72,"shelf",1,NA,-6.75000022891362,80.0499986424384
358143,1,-0.236572006437063,0.57,"deep",1,NA,-5.7500001950005,80.0499986424384
358146,1,-0.3767507096021,0.41,"deep",1,NA,-5.45000018482656,80.0499986424384
358152,1,-0.537602002101044,0.28,"deep",1,NA,-4.85000016447867,80.0499986424384
358158,1,-0.346787486224656,0.44,"deep",1,NA,-4.25000014413081,80.0499986424384
358159,1,-0.744727494896694,0.17,"deep",1,NA,-4.15000014073948,80.0499986424384
358170,1,-0.337242168318426,0.45,"deep",1,NA,-3.05000010343505,80.0499986424384
358192,2,0.0354251267137867,1.075,"deep",1,NA,-0.850000028826173,80.0499986424384
358212,2,-0.0437295586046812,1,"deep",2,NA,1.1500000390001,80.0499986424384
358245,2,-0.0190901961281682,0.954,"deep",1,NA,4.45000015091344,80.0499986424384
358250,1,-0.0604807473813815,0.86,"deep",1,NA,4.95000016787,80.0499986424384
358276,1,-0.119186407719209,0.75,"deep",1,NA,7.55000025604414,80.0499986424384
358323,1,-0.366531544420413,0.42,"shelf",1,NA,12.2500004154358,80.0499986424384
358376,12,0.0358809271125104,1.105,"shelf",1,NA,17.5500005951754,80.0499986424384
358497,1,0.117271295655764,1.3,"deep",1,NA,29.6500010055243,80.0499986424384
358503,1,0.0791812460476248,1.19,"deep",1,NA,30.2500010258722,80.0499986424384
358826,1,0.230448921378274,1.69,"deep",1,NA,62.5500021212663,80.0499986424384
358859,1,-0.0409586076789064,0.9,"deep",1,NA,65.8500022331796,80.0499986424384
358875,1,0.0453229787866575,1.1,"deep",1,NA,67.4500022874406,80.0499986424384
358936,1,-0.214670164989233,0.6,"deep",1,NA,73.5500024943107,80.0499986424384
359699,1,-0.00877392430750515,0.97,"deep",1,NA,149.850005081883,80.0499986424384
360274,1,-0.0594835150674328,0.862,"deep",1,NA,-152.650005176839,79.9499986441343
361650,2,-0.291430295136337,0.52,"shelf",1,NA,-15.0500005103926,79.9499986441343
361660,1,-0.481486060122112,0.32,"shelf",1,NA,-14.0500004764795,79.9499986441343
361802,1,0.0413926851582251,1.09,"deep",1,NA,0.15000000508698,79.9499986441343
361829,2,0.0625453565413171,1.145,"deep",2,NA,2.85000009665242,79.9499986441343
361913,1,-0.744727494896694,0.17,"shelf",1,NA,11.2500003815227,79.9499986441343
361976,16,-0.185373765575441,0.595,"shelf",1,NA,17.5500005951754,79.9499986441343
362103,1,0.15836249209525,1.43,"shelf",1,NA,30.2500010258722,79.9499986441343
362199,10,0.149643313031584,1.435,"deep",1,NA,39.8500013514382,79.9499986441343
362200,3,0.170562917818547,1.51,"deep",1,NA,39.9500013548296,79.9499986441343
362225,14,0.0544197468036591,1.025,"deep",2,NA,42.4500014396124,79.9499986441343
362257,2,0.176091259055681,1.49,"deep",1,NA,45.6500015481344,79.9499986441343
362272,21,0.258102831733656,1.76,"deep",2,NA,47.1500015990041,79.9499986441343
362319,2,-0.468521082957745,0.33,"shelf",1,NA,51.8500017583958,79.9499986441343
362440,1,0.178976947293169,1.5,"shelf",1,NA,63.9500021687447,79.9499986441343
362462,1,-0.0655015487564323,0.85,"deep",1,NA,66.1500022433536,79.9499986441343
362485,1,0.0530784434834198,1.12,"deep",1,NA,68.4500023213538,79.9499986441343
362491,1,-0.148741651280925,0.7,"deep",1,NA,69.0500023417017,79.9499986441343
362511,1,0.178976947293169,1.5,"deep",1,NA,71.0500024095279,79.9499986441343
362516,1,0.178976947293169,1.5,"deep",1,NA,71.5500024264845,79.9499986441343
362545,1,-0.193820026016113,0.63,"deep",1,NA,74.4500025248325,79.9499986441343
362561,1,-0.214670164989233,0.6,"shelf",1,NA,76.0500025790936,79.9499986441343
363151,1,0.0492180226701817,1.11,"deep",1,NA,135.050004579968,79.9499986441343
363233,42,-0.210535592200894,0.685,"deep",1,NA,143.250004858056,79.9499986441343
365698,1,0.0453229787866575,1.1,"shelf",1,NA,29.7500010089156,79.8499986458302
365717,4,0.276183729056328,1.825,"shelf",1,NA,31.6500010733506,79.8499986458302
365931,19,0.215459962707784,1.64,"deep",1,NA,53.0500017990915,79.8499986458302
366831,1,-0.318758762624413,0.47,"deep",1,NA,143.050004851273,79.8499986458302
366898,1,0.0128372247051722,1.02,"deep",1,NA,149.750005078491,79.8499986458302
368857,2,-0.401084153335549,0.5,"shelf",1,NA,-14.3500004866534,79.7499986475261
369030,2,0.111503818443593,1.283,"deep",1,NA,2.95000010004372,79.7499986475261
369205,11,0.0667279769762493,1.22,"shelf",1,NA,20.4500006935235,79.7499986475261
369641,1,0.152288344383056,1.41,"shelf",1,NA,64.050002172136,79.7499986475261
370440,1,-0.00436480540245009,0.98,"deep",1,NA,143.950004881795,79.7499986475261
370441,46,-0.243382388158568,0.615,"deep",1,NA,144.050004885186,79.7499986475261
370876,1,-0.337242168318426,0.45,"deep",1,NA,-172.450005848319,79.6499986492219
372563,1,-0.397940008672038,0.39,"deep",1,NA,-3.75000012717425,79.6499986492219
372654,1,-0.180456064458131,0.65,"deep",1,NA,5.35000018143523,79.6499986492219
372661,1,-0.0177287669604316,0.95,"deep",1,NA,6.05000020517443,79.6499986492219
373301,1,0.173186268412274,1.48,"deep",1,NA,70.0500023756148,79.6499986492219
373634,28,-0.112739892476274,0.77,"shelf",1,NA,103.350003504922,79.6499986492219
373906,1,0.0128372247051722,1.02,"deep",1,NA,130.550004427359,79.6499986492219
374142,1,0,0.99,"deep",1,NA,154.150005227709,79.6499986492219
376008,1,-0.853871964321762,0.13,"shelf",1,NA,-19.2500006528278,79.5499986509178
377071,43,0.0809794541497997,1.2,"deep",1,NA,87.050002952138,79.5499986509178
378734,1,-0.136677139879544,0.72,"deep",1,NA,-106.650003616835,79.4499986526137
379661,1,-0.619788758288394,0.23,"shelf",1,NA,-13.9500004730882,79.4499986526137
380105,1,0.20682587603185,1.6,"deep",1,NA,30.4500010326548,79.4499986526137
380200,2,0.136720567156407,1.36,"deep",1,NA,39.9500013548296,79.4499986526137
380380,1,-0.0132282657337552,0.96,"shelf",1,NA,57.9500019652659,79.4499986526137
380392,19,0.218278609877414,1.67,"deep",2,NA,59.1500020059617,79.4499986526137
383265,1,-0.0177287669604316,0.95,"shelf",1,NA,-13.5500004595229,79.3499986543096
383478,1,-0.142667503568732,0.71,"deep",1,NA,7.75000026282675,79.3499986543096
383687,1,0.0838966027281739,1.2031,"deep",1,NA,28.6500009716112,79.3499986543096
383691,1,0.181843587944773,1.51,"deep",1,NA,29.0500009851764,79.3499986543096
384000,2,0.0969100130080564,1.24,"deep",1,NA,59.9500020330921,79.3499986543096
384010,1,-0.0362121726544447,0.91,"shelf",1,NA,60.9500020670053,79.3499986543096
384028,1,0.0128372247051722,1.02,"shelf",1,NA,62.7500021280489,79.3499986543096
384042,1,0.0934216851622351,1.23,"deep",1,NA,64.1500021755273,79.3499986543096
384056,1,0.113943352306837,1.29,"deep",1,NA,65.5500022230057,79.3499986543096
384074,1,0.0791812460476248,1.19,"deep",1,NA,67.3500022840493,79.3499986543096
384098,1,-0.187086643357144,0.64,"deep",1,NA,69.7500023654408,79.3499986543096
384149,1,-0.173925197299174,0.66,"deep",1,NA,74.8500025383978,79.3499986543096
384755,1,0.0934216851622351,1.23,"deep",1,NA,135.450004593534,79.3499986543096
385482,1,-0.0457574905606751,0.89,"deep",1,NA,-151.850005149709,79.2499986560055
385981,1,-0.0861861476162833,0.81,"deep",1,NA,-101.950003457444,79.2499986560055
387026,1,0.123851640967086,1.32,"deep",1,NA,2.55000008647849,79.2499986560055
388229,1,0.0899051114393979,1.22,"deep",1,NA,122.850004166228,79.2499986560055
388527,1,-0.0268721464003013,0.93,"shelf",1,NA,152.650005176839,79.2499986560055
390429,1,-0.2518119729938,0.55,"shelf",1,NA,-17.1500005816102,79.1499986577014
390629,1,0.14921911265538,1.4,"deep",1,NA,2.85000009665242,79.1499986577014
390630,1,0.195899652409234,1.56,"deep",1,NA,2.95000010004372,79.1499986577014
390631,1,0.181843587944773,1.51,"deep",1,NA,3.05000010343505,79.1499986577014
390643,1,0.0374264979406237,1.08,"deep",1,NA,4.25000014413081,79.1499986577014
390647,1,-0.0705810742857073,0.84,"deep",1,NA,4.65000015769604,79.1499986577014
390649,1,0.113943352306837,1.29,"deep",1,NA,4.85000016447867,79.1499986577014
390650,1,0.136720567156407,1.36,"deep",1,NA,4.95000016787,79.1499986577014
390654,2,0.135129737763312,1.355,"deep",1,NA,5.35000018143523,79.1499986577014
390661,1,0.15836249209525,1.43,"deep",1,NA,6.05000020517443,79.1499986577014
390662,5,0.161473663257685,1.47,"deep",2,NA,6.15000020856576,79.1499986577014
390717,1,0.0374264979406237,1.08,"shelf",1,NA,11.650000395088,79.1499986577014
391798,2,0.184691430817599,1.52,"deep",2,NA,119.750004061097,79.1499986577014
391952,1,0.130333768495006,1.34,"deep",1,NA,135.15000458336,79.1499986577014
394130,1,-0.10790539730952,0.77,"deep",1,NA,-7.05000023908758,79.0499986593973
394234,1,-0.142667503568732,0.71,"deep",1,NA,3.35000011360898,79.0499986593973
394235,2,-0.156503216867661,0.69,"deep",2,NA,3.45000011700029,79.0499986593973
394236,1,-0.1249387366083,0.74,"deep",1,NA,3.55000012039162,79.0499986593973
